year, month, day, tmax, tavg, tmin, humid, wind, sunshine, rainfall, snow, cloud
1980, 1, 1, 7.0, 2.1, -4.2, 76.0, 1.5, 0.6, 0.0, 0.0, 9.5
1980, 1, 2, 6.6, 5.2, 4.2, 91.8, 1.9, 0.0, 12.8, 0.0, 10.0
1980, 1, 3, 6.6, 3.9, -0.2, 82.0, 1.8, 0.9, 0.0, 0.0, 8.8
1980, 1, 4, 0.6, -2.6, -6.2, 58.5, 2.7, 7.9, 0.0, 0.0, 4.3
1980, 1, 5, -0.6, -5.1, -10.4, 60.3, 1.3, 8.0, 0.0, 0.0, 2.5
1980, 1, 6, 5.6, -1.3, -7.8, 67.5, 3.4, 2.7, 0.2, 1.0, 6.0
1980, 1, 7, -3.6, -8.3, -11.6, 46.3, 2.1, 7.9, 0.0, 0.0, 0.0
1980, 1, 8, -0.6, -3.8, -7.8, 79.0, 2.0, 0.0, 2.1, 4.3, 10.0
1980, 1, 9, 4.4, -0.4, -2.0, 90.8, 1.2, 1.7, 3.3, 2.0, 6.5
1980, 1, 10, -0.9, -6.5, -10.7, 65.8, 2.9, 7.5, 0.0, 0.0, 0.5
1980, 1, 11, -0.2, -8.3, -13.7, 55.8, 1.0, 7.9, 0.0, 0.0, 0.0
1980, 1, 12, 1.5, -3.4, -6.8, 66.8, 1.3, 1.9, 0.0, 0.0, 9.5
1980, 1, 13, 1.2, -3.0, -6.8, 72.5, 2.1, 6.6, 0.0, 0.0, 2.3
1980, 1, 14, -1.2, -6.8, -10.9, 73.8, 1.2, 4.4, 0.4, 0.6, 1.3
1980, 1, 15, 1.3, -6.1, -11.2, 75.8, 1.5, 5.2, 2.7, 3.7, 4.5
1980, 1, 16, -2.3, -9.0, -16.0, 67.3, 1.1, 4.1, 0.0, 0.0, 4.3
1980, 1, 17, -7.3, -12.4, -15.1, 50.5, 3.1, 8.2, 0.0, 0.0, 0.0
1980, 1, 18, -3.7, -11.6, -18.0, 63.5, 0.6, 8.1, 0.0, 0.0, 0.0
1980, 1, 19, 0.0, -4.8, -8.8, 74.0, 0.7, 5.3, 0.3, 1.0, 5.0
1980, 1, 20, -0.9, -4.9, -9.0, 67.3, 2.0, 7.2, 0.2, 0.5, 2.3
1980, 1, 21, -2.5, -7.3, -10.4, 52.3, 2.8, 8.8, 0.0, 0.0, 0.0
1980, 1, 22, -2.9, -8.1, -14.3, 65.3, 1.2, 8.4, 0.0, 0.0, 0.0
1980, 1, 23, 5.3, -3.0, -10.6, 77.0, 1.5, 3.5, 0.0, 0.0, 4.5
1980, 1, 24, 2.3, -4.5, -10.1, 66.8, 1.4, 8.7, 0.0, 0.0, 0.0
1980, 1, 25, 4.6, -5.1, -12.0, 73.3, 0.6, 8.4, 0.0, 0.0, 0.0
1980, 1, 26, 10.1, -1.1, -9.3, 65.0, 0.8, 7.2, 0.0, 0.0, 3.3
1980, 1, 27, 9.4, 4.1, 1.3, 64.3, 0.5, 0.0, 0.0, 0.0, 10.0
1980, 1, 28, 11.7, 5.5, -0.2, 72.3, 1.3, 1.9, 0.0, 0.0, 9.5
1980, 1, 29, 6.2, 3.3, -0.8, 80.8, 1.8, 0.0, 8.0, 0.6, 10.0
1980, 1, 30, -0.8, -9.5, -12.8, 60.0, 5.8, 7.7, 0.0, 0.0, 4.3
1980, 1, 31, -6.7, -11.1, -14.6, 53.0, 3.2, 8.6, 0.0, 0.0, 0.5
1980, 2, 1, -4.5, -9.9, -15.4, 69.3, 1.2, 8.3, 0.0, 0.2, 3.3
1980, 2, 2, -2.4, -6.9, -11.0, 89.0, 1.8, 4.5, 2.3, 5.6, 7.0
1980, 2, 3, -1.7, -7.8, -13.0, 75.8, 1.6, 4.6, 0.8, 1.8, 5.8
1980, 2, 4, -5.9, -10.7, -16.0, 59.3, 1.2, 6.5, 0.0, 0.0, 4.8
1980, 2, 5, -6.1, -12.2, -16.4, 72.3, 1.2, 8.5, 0.0, 0.0, 2.8
1980, 2, 6, -8.0, -12.2, -17.1, 63.3, 1.8, 8.1, 0.0, 0.0, 0.5
1980, 2, 7, -6.8, -13.0, -19.0, 69.3, 1.3, 8.0, 0.0, 0.0, 2.0
1980, 2, 8, -6.5, -13.0, -19.0, 72.8, 1.4, 8.3, 0.0, 0.0, 0.0
1980, 2, 9, -3.3, -11.2, -18.3, 76.0, 1.1, 8.9, 0.0, 0.0, 0.5
1980, 2, 10, 0.4, -7.0, -13.9, 89.0, 0.5, 2.8, 0.2, 0.0, 4.3
1980, 2, 11, 3.9, -3.4, -10.2, 72.8, 1.8, 8.8, 0.0, 0.0, 1.5
1980, 2, 12, -1.0, -5.5, -10.8, 68.8, 2.4, 8.8, 0.0, 0.0, 1.8
1980, 2, 13, -2.0, -6.4, -9.4, 57.5, 2.0, 9.5, 0.0, 0.0, 0.0
1980, 2, 14, -1.6, -7.9, -13.4, 72.5, 1.4, 9.1, 0.0, 0.0, 2.0
1980, 2, 15, 0.8, -4.5, -10.4, 62.5, 1.5, 4.9, 0.0, 0.0, 2.3
1980, 2, 16, 1.4, -5.4, -11.7, 62.5, 1.4, 9.5, 0.0, 0.0, 0.0
1980, 2, 17, 3.7, -4.5, -11.6, 76.8, 1.1, 9.5, 0.0, 0.0, 0.0
1980, 2, 18, 4.0, -2.0, -7.6, 78.5, 0.7, 0.0, 0.6, 1.8, 7.3
1980, 2, 19, 4.9, -1.6, -8.2, 83.5, 1.4, 5.8, 0.1, 0.2, 6.5
1980, 2, 20, 7.8, -1.4, -7.2, 76.8, 1.5, 9.5, 0.0, 0.0, 0.0
1980, 2, 21, 4.4, -1.5, -7.0, 62.5, 1.2, 9.5, 0.0, 0.0, 0.0
1980, 2, 22, 4.2, -2.4, -8.6, 69.0, 1.2, 8.6, 0.0, 0.0, 2.5
1980, 2, 23, 8.2, 1.9, -0.5, 71.8, 1.1, 4.6, 0.0, 0.0, 6.3
1980, 2, 24, 7.6, 2.4, -0.4, 88.0, 0.6, 0.0, 0.0, 0.0, 7.3
1980, 2, 25, 12.4, 3.5, -3.6, 75.5, 0.9, 7.5, 0.0, 0.0, 9.5
1980, 2, 26, 10.8, 4.2, -0.1, 79.5, 2.1, 7.5, 0.2, 0.0, 7.0
1980, 2, 27, 4.8, 0.2, -4.2, 66.0, 2.3, 9.5, 0.0, 0.0, 5.3
1980, 2, 28, 8.2, 0.9, -3.1, 79.3, 1.1, 9.1, 0.0, 0.0, 1.8
1980, 2, 29, 12.6, 3.7, -3.2, 78.3, 1.6, 2.7, 2.8, 0.0, 7.8
1980, 3, 1, 7.6, 2.9, -1.4, 50.3, 3.4, 10.1, 0.0, 0.0, 3.0
1980, 3, 2, 9.0, 1.2, -5.2, 60.8, 1.4, 10.1, 0.0, 0.0, 1.8
1980, 3, 3, 10.7, 2.4, -3.2, 77.5, 1.2, 9.8, 0.0, 0.0, 3.8
1980, 3, 4, 11.1, 3.2, -1.8, 75.8, 1.1, 8.1, 0.0, 0.0, 6.3
1980, 3, 5, 10.9, 3.6, -2.4, 73.5, 1.6, 9.0, 0.0, 0.0, 3.3
1980, 3, 6, 11.7, 2.9, -5.2, 71.0, 1.1, 8.6, 0.0, 0.0, 3.5
1980, 3, 7, 12.6, 7.1, 2.1, 70.0, 1.7, 5.5, 0.0, 0.0, 4.5
1980, 3, 8, 16.4, 7.1, -1.9, 63.5, 1.8, 7.5, 0.0, 0.0, 4.3
1980, 3, 9, 11.0, 6.5, 2.6, 73.0, 2.7, 0.0, 14.5, 0.0, 9.0
1980, 3, 10, 7.6, 3.0, 0.5, 68.5, 3.0, 9.7, 0.0, 0.0, 0.0
1980, 3, 11, 5.9, 0.7, -2.9, 55.0, 2.2, 10.1, 0.0, 0.0, 1.5
1980, 3, 12, 7.3, 1.0, -4.0, 60.3, 1.5, 9.1, 0.0, 0.0, 2.3
1980, 3, 13, 10.9, 1.2, -4.8, 73.0, 1.4, 9.3, 0.0, 0.0, 4.0
1980, 3, 14, 6.8, 2.6, -0.2, 63.0, 3.2, 6.4, 0.0, 0.0, 5.3
1980, 3, 15, 7.4, 1.5, -4.9, 63.5, 2.0, 10.2, 0.0, 0.0, 1.5
1980, 3, 16, 10.1, 4.1, -1.8, 67.5, 1.5, 9.9, 0.0, 0.0, 1.5
1980, 3, 17, 11.3, 4.3, -2.0, 78.8, 1.7, 6.9, 0.0, 0.0, 3.8
1980, 3, 18, 11.0, 4.7, -0.8, 69.3, 1.6, 2.6, 0.0, 0.0, 4.8
1980, 3, 19, 12.4, 5.3, -0.6, 75.8, 1.8, 8.5, 0.0, 0.0, 4.0
1980, 3, 20, 9.7, 4.7, 1.2, 85.8, 1.7, 1.9, 0.0, 0.0, 8.0
1980, 3, 21, 12.6, 5.2, -2.4, 62.0, 1.2, 7.0, 0.0, 0.0, 4.3
1980, 3, 22, 8.0, 3.7, 1.2, 85.3, 2.3, 0.0, 16.3, 0.0, 10.0
1980, 3, 23, 4.6, 1.8, -1.6, 73.3, 2.8, 4.9, 1.4, 0.0, 7.5
1980, 3, 24, 6.6, 1.2, -4.7, 59.3, 2.4, 10.8, 0.0, 0.0, 0.5
1980, 3, 25, 8.7, 3.3, -1.6, 71.3, 2.0, 7.6, 0.0, 0.0, 5.0
1980, 3, 26, 8.1, 5.0, 1.1, 56.3, 3.7, 10.6, 0.0, 0.0, 1.8
1980, 3, 27, 13.7, 5.0, -3.1, 69.0, 1.4, 10.7, 0.0, 0.0, 0.5
1980, 3, 28, 14.7, 6.0, -2.6, 62.5, 1.2, 9.1, 0.0, 0.0, 7.3
1980, 3, 29, 15.2, 8.3, 2.6, 59.8, 1.7, 5.0, 0.0, 0.0, 7.3
1980, 3, 30, 17.6, 8.3, -0.6, 63.3, 1.2, 8.0, 0.0, 0.0, 5.0
1980, 3, 31, 9.6, 8.1, 3.0, 80.8, 0.9, 0.0, 2.2, 0.0, 8.5
1980, 4, 1, 12.0, 5.7, 0.2, 66.5, 2.3, 8.7, 0.0, 0.0, 4.3
1980, 4, 2, 11.6, 5.8, -1.8, 48.3, 1.6, 11.0, 0.0, 0.0, 0.8
1980, 4, 3, 19.2, 10.4, 0.1, 53.0, 1.8, 10.6, 0.0, 0.0, 1.8
1980, 4, 4, 21.8, 14.3, 2.9, 63.3, 1.5, 5.0, 0.0, 0.0, 5.3
1980, 4, 5, 17.7, 15.5, 13.0, 85.3, 2.7, 0.0, 120.0, 0.0, 9.8
1980, 4, 6, 13.0, 7.0, 4.4, 90.3, 2.6, 0.0, 14.3, 0.0, 10.0
1980, 4, 7, 13.8, 8.8, 4.5, 74.8, 1.1, 7.4, 0.0, 0.0, 5.8
1980, 4, 8, 15.9, 11.2, 6.9, 80.5, 1.4, 3.1, 0.0, 0.0, 8.0
1980, 4, 9, 14.2, 9.2, 5.2, 72.0, 3.0, 10.8, 0.0, 0.0, 1.5
1980, 4, 10, 17.0, 9.1, 1.3, 62.0, 1.7, 11.1, 0.0, 0.0, 0.5
1980, 4, 11, 18.0, 11.6, 3.0, 65.5, 1.1, 8.8, 2.0, 0.0, 5.0
1980, 4, 12, 14.2, 11.9, 10.0, 88.3, 2.7, 0.0, 23.6, 0.0, 10.0
1980, 4, 13, 11.7, 9.7, 6.8, 87.5, 2.3, 0.0, 9.5, 0.0, 10.0
1980, 4, 14, 8.6, 6.6, 4.4, 71.5, 1.7, 0.0, 1.2, 0.0, 10.0
1980, 4, 15, 11.0, 6.6, 2.0, 62.8, 2.0, 3.7, 0.4, 0.0, 8.5
1980, 4, 16, 10.8, 6.8, 2.4, 75.8, 1.7, 3.5, 2.6, 0.0, 9.3
1980, 4, 17, 11.2, 7.2, 4.0, 75.8, 1.3, 3.7, 0.0, 0.0, 5.8
1980, 4, 18, 20.0, 12.8, 2.0, 65.3, 2.7, 4.0, 0.0, 0.0, 6.5
1980, 4, 19, 19.9, 14.2, 6.5, 79.0, 5.0, 0.0, 29.2, 0.0, 9.8
1980, 4, 20, 12.0, 8.3, 3.9, 58.8, 3.1, 8.3, 0.0, 0.0, 3.0
1980, 4, 21, 13.4, 8.7, 1.2, 65.5, 2.2, 10.8, 0.0, 0.0, 3.0
1980, 4, 22, 15.2, 8.2, 0.8, 54.5, 1.6, 7.1, 0.0, 0.0, 4.3
1980, 4, 23, 12.4, 8.2, 2.2, 59.5, 3.1, 10.6, 0.0, 0.0, 0.5
1980, 4, 24, 12.8, 8.1, 0.8, 55.3, 3.0, 9.6, 0.0, 0.0, 4.5
1980, 4, 25, 15.8, 9.2, 1.0, 59.5, 1.9, 11.6, 0.0, 0.0, 0.0
1980, 4, 26, 20.4, 11.1, 0.7, 55.5, 0.8, 8.5, 0.0, 0.0, 4.0
1980, 4, 27, 11.5, 9.7, 7.0, 83.8, 1.5, 0.0, 23.4, 0.0, 10.0
1980, 4, 28, 15.2, 9.9, 5.5, 79.3, 1.6, 5.5, 0.0, 0.0, 5.0
1980, 4, 29, 18.6, 11.4, 3.0, 69.3, 0.8, 6.4, 0.0, 0.0, 5.8
1980, 4, 30, 18.6, 12.4, 7.8, 76.0, 2.0, 11.3, 0.0, 0.0, 2.0
1980, 5, 1, 20.7, 11.2, 4.6, 70.5, 1.3, 9.6, 0.0, 0.0, 2.0
1980, 5, 2, 23.0, 14.8, 4.9, 54.8, 1.6, 10.2, 0.0, 0.0, 0.0
1980, 5, 3, 20.5, 15.1, 8.1, 77.3, 0.9, 0.0, 1.3, 0.0, 8.5
1980, 5, 4, 19.5, 15.0, 9.1, 68.8, 2.3, 4.8, 2.7, 0.0, 8.3
1980, 5, 5, 20.1, 11.6, 4.7, 63.0, 3.3, 9.2, 0.0, 0.0, 2.5
1980, 5, 6, 17.3, 12.2, 6.4, 57.8, 2.9, 11.6, 0.0, 0.0, 0.0
1980, 5, 7, 20.5, 13.1, 5.7, 64.0, 1.5, 11.0, 0.0, 0.0, 3.8
1980, 5, 8, 19.1, 12.6, 6.5, 70.0, 1.8, 10.2, 0.0, 0.0, 4.3
1980, 5, 9, 19.9, 13.1, 8.1, 70.5, 1.2, 6.2, 0.0, 0.0, 3.3
1980, 5, 10, 22.3, 15.2, 6.7, 64.8, 1.7, 11.6, 0.0, 0.0, 0.0
1980, 5, 11, 26.1, 17.3, 7.9, 60.3, 1.1, 11.4, 0.0, 0.0, 1.3
1980, 5, 12, 16.0, 14.8, 12.0, 88.0, 1.9, 0.0, 24.3, 0.0, 10.0
1980, 5, 13, 18.3, 15.5, 12.2, 86.8, 1.2, 6.8, 1.2, 0.0, 9.3
1980, 5, 14, 19.6, 15.6, 11.8, 87.5, 1.3, 4.6, 16.6, 0.0, 9.8
1980, 5, 15, 21.3, 15.7, 10.8, 69.3, 2.4, 11.7, 0.0, 0.0, 1.5
1980, 5, 16, 16.8, 12.6, 6.5, 60.8, 3.3, 10.7, 0.0, 0.0, 1.8
1980, 5, 17, 19.0, 12.0, 4.2, 64.0, 1.4, 11.7, 0.0, 0.0, 0.0
1980, 5, 18, 22.8, 15.0, 5.6, 55.8, 1.1, 8.6, 0.0, 0.0, 4.5
1980, 5, 19, 19.7, 15.2, 11.0, 68.0, 1.0, 0.0, 0.0, 0.0, 9.8
1980, 5, 20, 22.3, 15.9, 9.8, 67.5, 1.3, 7.3, 0.0, 0.0, 7.3
1980, 5, 21, 22.8, 16.1, 8.8, 69.3, 1.6, 11.6, 0.0, 0.0, 1.3
1980, 5, 22, 24.7, 17.8, 10.1, 62.8, 1.3, 11.5, 0.0, 0.0, 1.0
1980, 5, 23, 26.0, 18.6, 12.4, 63.8, 1.1, 10.2, 0.0, 0.0, 5.8
1980, 5, 24, 26.5, 20.2, 11.4, 65.3, 0.8, 6.2, 0.3, 0.0, 6.0
1980, 5, 25, 19.2, 18.0, 15.8, 89.0, 1.8, 0.0, 33.6, 0.0, 10.0
1980, 5, 26, 15.9, 13.5, 10.9, 73.5, 4.9, 8.4, 0.0, 0.0, 5.8
1980, 5, 27, 23.1, 16.2, 7.8, 58.3, 3.4, 12.0, 0.0, 0.0, 0.0
1980, 5, 28, 25.1, 19.2, 14.0, 62.0, 2.6, 11.9, 0.0, 0.0, 0.0
1980, 5, 29, 24.2, 17.9, 10.4, 73.5, 1.3, 10.7, 0.0, 0.0, 3.8
1980, 5, 30, 27.1, 19.7, 13.7, 71.8, 1.5, 11.8, 0.0, 0.0, 1.3
1980, 5, 31, 30.0, 22.5, 14.9, 69.3, 1.2, 9.0, 0.0, 0.0, 1.8
1980, 6, 1, 23.7, 21.4, 19.5, 77.5, 1.1, 0.0, 3.4, 0.0, 9.8
1980, 6, 2, 19.5, 16.7, 12.4, 86.0, 3.5, 0.0, 2.0, 0.0, 10.0
1980, 6, 3, 22.7, 17.3, 12.2, 70.0, 3.0, 10.8, 0.0, 0.0, 2.0
1980, 6, 4, 27.3, 20.3, 14.8, 71.3, 1.6, 11.6, 15.8, 0.0, 4.5
1980, 6, 5, 26.7, 20.8, 14.5, 72.5, 1.4, 12.0, 0.0, 0.0, 0.8
1980, 6, 6, 30.3, 22.0, 14.6, 67.8, 0.8, 12.0, 0.0, 0.0, 2.0
1980, 6, 7, 28.1, 22.0, 15.5, 63.0, 1.0, 4.3, 0.7, 0.0, 7.8
1980, 6, 8, 21.8, 19.2, 16.4, 86.0, 1.9, 0.0, 17.9, 0.0, 10.0
1980, 6, 9, 22.5, 17.6, 14.6, 84.8, 1.4, 2.0, 0.3, 0.0, 8.5
1980, 6, 10, 25.0, 19.6, 15.9, 80.8, 1.6, 8.1, 0.0, 0.0, 6.5
1980, 6, 11, 26.0, 20.0, 15.8, 80.0, 1.3, 10.1, 0.0, 0.0, 4.8
1980, 6, 12, 25.7, 20.4, 17.0, 82.0, 1.3, 4.8, 0.0, 0.0, 5.8
1980, 6, 13, 27.9, 21.8, 17.5, 81.3, 1.4, 8.6, 0.0, 0.0, 5.5
1980, 6, 14, 31.7, 23.4, 18.0, 74.5, 1.2, 8.8, 0.0, 0.0, 4.5
1980, 6, 15, 28.3, 22.9, 18.0, 78.0, 1.5, 8.2, 0.0, 0.0, 4.5
1980, 6, 16, 25.2, 22.5, 20.9, 88.3, 1.4, 0.0, 43.6, 0.0, 9.0
1980, 6, 17, 26.9, 22.2, 18.1, 85.0, 1.9, 5.4, 37.8, 0.0, 7.0
1980, 6, 18, 27.2, 21.4, 17.1, 77.0, 1.2, 7.2, 0.0, 0.0, 5.5
1980, 6, 19, 27.3, 22.1, 19.0, 74.0, 1.8, 4.2, 0.0, 0.0, 7.3
1980, 6, 20, 25.6, 20.4, 17.6, 82.0, 1.7, 5.7, 0.0, 0.0, 5.8
1980, 6, 21, 26.2, 20.2, 15.5, 79.0, 1.8, 10.1, 0.0, 0.0, 1.5
1980, 6, 22, 27.1, 20.6, 15.3, 78.3, 1.3, 10.7, 0.0, 0.0, 1.0
1980, 6, 23, 27.7, 21.6, 17.1, 79.0, 1.2, 7.7, 0.0, 0.0, 4.5
1980, 6, 24, 29.7, 21.9, 16.5, 81.0, 0.9, 6.6, 0.0, 0.0, 7.3
1980, 6, 25, 23.3, 21.4, 19.7, 88.5, 2.4, 0.0, 26.6, 0.0, 10.0
1980, 6, 26, 20.8, 18.7, 17.9, 91.3, 2.0, 0.0, 13.4, 0.0, 10.0
1980, 6, 27, 24.6, 20.4, 17.8, 84.5, 1.2, 1.1, 1.2, 0.0, 8.3
1980, 6, 28, 27.5, 21.1, 16.5, 80.0, 0.9, 6.8, 0.0, 0.0, 5.8
1980, 6, 29, 29.5, 23.1, 17.7, 80.8, 1.1, 9.3, 0.0, 0.0, 1.0
1980, 6, 30, 23.0, 21.3, 18.2, 84.8, 1.8, 0.0, 30.8, 0.0, 9.3
1980, 7, 1, 22.2, 19.6, 17.4, 76.3, 2.9, 0.0, 9.4, 0.0, 10.0
1980, 7, 2, 24.4, 20.4, 17.7, 72.5, 1.2, 0.8, 0.0, 0.0, 9.3
1980, 7, 3, 27.2, 21.9, 18.5, 73.3, 1.4, 6.1, 0.0, 0.0, 7.3
1980, 7, 4, 22.6, 20.2, 19.0, 84.5, 1.0, 0.0, 0.7, 0.0, 9.8
1980, 7, 5, 23.3, 20.8, 19.2, 85.3, 0.8, 0.7, 0.7, 0.0, 8.3
1980, 7, 6, 28.1, 21.9, 18.5, 79.5, 1.3, 5.0, 0.0, 0.0, 5.0
1980, 7, 7, 27.9, 21.0, 17.8, 81.5, 1.6, 5.7, 0.0, 0.0, 4.3
1980, 7, 8, 26.4, 21.4, 17.8, 84.0, 1.0, 1.4, 0.0, 0.0, 6.8
1980, 7, 9, 28.9, 22.5, 18.9, 85.3, 1.1, 4.5, 0.0, 0.0, 6.8
1980, 7, 10, 28.5, 23.4, 18.8, 80.5, 0.8, 1.0, 0.0, 0.0, 8.0
1980, 7, 11, 29.2, 24.4, 21.4, 77.8, 1.0, 2.1, 3.7, 0.0, 7.5
1980, 7, 12, 29.2, 23.3, 19.0, 76.8, 0.9, 6.6, 0.0, 0.0, 5.0
1980, 7, 13, 29.4, 22.9, 18.9, 80.5, 1.4, 1.6, 37.4, 0.0, 7.5
1980, 7, 14, 23.1, 20.6, 19.2, 90.3, 2.1, 0.0, 54.9, 0.0, 10.0
1980, 7, 15, 27.6, 22.3, 19.0, 80.0, 1.3, 2.1, 0.2, 0.0, 7.3
1980, 7, 16, 29.7, 23.9, 17.7, 77.0, 0.9, 9.2, 0.0, 0.0, 3.8
1980, 7, 17, 28.9, 23.1, 20.4, 78.8, 1.4, 0.0, 4.5, 0.0, 7.0
1980, 7, 18, 25.3, 21.4, 19.9, 89.5, 1.2, 0.0, 2.0, 0.0, 10.0
1980, 7, 19, 29.5, 24.3, 20.7, 84.5, 0.8, 3.5, 1.1, 0.0, 8.3
1980, 7, 20, 27.3, 23.9, 21.8, 86.5, 1.5, 0.0, 33.7, 0.0, 10.0
1980, 7, 21, 26.5, 23.6, 21.2, 89.0, 1.2, 0.0, 29.4, 0.0, 9.8
1980, 7, 22, 26.5, 24.6, 22.8, 89.5, 3.0, 0.0, 10.3, 0.0, 10.0
1980, 7, 23, 28.2, 24.2, 20.8, 80.8, 2.3, 9.4, 1.0, 0.0, 5.0
1980, 7, 24, 29.4, 23.2, 19.4, 77.8, 1.1, 7.5, 0.0, 0.0, 2.5
1980, 7, 25, 24.1, 21.7, 20.3, 85.8, 1.3, 0.0, 1.7, 0.0, 9.8
1980, 7, 26, 29.2, 24.0, 21.5, 82.8, 0.7, 2.9, 0.3, 0.0, 6.8
1980, 7, 27, 27.3, 24.2, 22.1, 87.0, 1.2, 1.4, 0.0, 0.0, 7.5
1980, 7, 28, 25.7, 23.4, 21.2, 88.5, 0.7, 0.0, 10.1, 0.0, 10.0
1980, 7, 29, 25.8, 22.5, 21.0, 83.5, 1.6, 0.0, 1.1, 0.0, 10.0
1980, 7, 30, 28.9, 24.0, 19.1, 70.5, 1.4, 2.8, 0.2, 0.0, 4.3
1980, 7, 31, 29.1, 22.7, 17.3, 67.8, 1.2, 11.7, 0.0, 0.0, 1.8
1980, 8, 1, 30.0, 23.1, 16.1, 71.8, 0.8, 10.5, 0.0, 0.0, 0.0
1980, 8, 2, 29.7, 23.5, 16.2, 71.8, 1.3, 11.5, 0.0, 0.0, 1.0
1980, 8, 3, 28.0, 22.6, 16.0, 67.8, 1.6, 7.6, 0.0, 0.0, 2.5
1980, 8, 4, 28.3, 23.4, 19.8, 67.5, 2.1, 3.4, 0.0, 0.0, 5.8
1980, 8, 5, 27.7, 22.9, 19.9, 67.8, 1.9, 2.3, 0.0, 0.0, 7.0
1980, 8, 6, 27.1, 22.9, 19.5, 70.0, 1.2, 0.6, 0.0, 0.0, 9.8
1980, 8, 7, 24.3, 20.7, 17.3, 80.0, 1.3, 0.0, 2.1, 0.0, 10.0
1980, 8, 8, 23.1, 20.1, 17.9, 82.3, 1.5, 0.0, 1.1, 0.0, 10.0
1980, 8, 9, 26.9, 22.7, 19.5, 77.0, 0.9, 1.2, 0.3, 0.0, 9.8
1980, 8, 10, 27.1, 23.7, 20.4, 79.5, 0.7, 3.2, 3.3, 0.0, 7.8
1980, 8, 11, 28.5, 23.2, 20.5, 85.3, 0.9, 3.9, 0.0, 0.0, 4.0
1980, 8, 12, 27.6, 23.5, 19.1, 85.8, 0.7, 0.0, 5.0, 0.0, 6.0
1980, 8, 13, 25.3, 22.0, 20.5, 94.3, 1.7, 0.0, 66.4, 0.0, 10.0
1980, 8, 14, 27.0, 23.3, 21.1, 87.3, 1.9, 2.4, 2.1, 0.0, 9.0
1980, 8, 15, 29.5, 23.7, 20.6, 84.3, 0.9, 3.5, 0.0, 0.0, 6.0
1980, 8, 16, 28.7, 23.7, 20.1, 82.5, 0.9, 2.6, 0.8, 0.0, 9.3
1980, 8, 17, 23.6, 21.3, 19.6, 90.8, 1.5, 0.0, 45.8, 0.0, 10.0
1980, 8, 18, 27.3, 22.9, 20.2, 88.0, 1.1, 2.5, 0.0, 0.0, 7.5
1980, 8, 19, 28.3, 23.8, 21.5, 84.3, 0.9, 4.6, 0.0, 0.0, 6.8
1980, 8, 20, 25.7, 22.7, 20.0, 91.3, 0.6, 0.0, 6.9, 0.0, 8.5
1980, 8, 21, 28.3, 23.2, 19.3, 83.0, 0.8, 6.1, 0.3, 0.0, 5.0
1980, 8, 22, 30.0, 24.6, 19.3, 80.0, 1.0, 8.3, 0.9, 0.0, 2.8
1980, 8, 23, 27.7, 23.4, 20.7, 84.8, 1.1, 7.0, 0.0, 0.0, 5.0
1980, 8, 24, 28.0, 23.3, 20.3, 86.0, 1.0, 0.9, 0.0, 0.0, 9.3
1980, 8, 25, 24.1, 21.7, 20.1, 91.3, 1.5, 0.0, 53.3, 0.0, 10.0
1980, 8, 26, 24.4, 21.3, 19.8, 90.0, 2.7, 0.0, 10.5, 0.0, 10.0
1980, 8, 27, 25.8, 22.3, 19.7, 83.3, 1.2, 0.0, 2.0, 0.0, 10.0
1980, 8, 28, 26.1, 22.8, 20.1, 76.3, 1.4, 1.3, 0.0, 0.0, 9.3
1980, 8, 29, 21.8, 20.6, 19.3, 86.3, 1.2, 0.0, 4.5, 0.0, 10.0
1980, 8, 30, 26.1, 22.5, 19.9, 86.8, 0.8, 1.0, 0.1, 0.0, 9.3
1980, 8, 31, 27.9, 22.6, 19.2, 85.3, 1.0, 6.2, 0.0, 0.0, 8.0
1980, 9, 1, 27.7, 22.5, 19.5, 86.3, 0.6, 3.6, 0.0, 0.0, 6.3
1980, 9, 2, 25.4, 21.4, 19.9, 91.5, 1.1, 2.4, 22.0, 0.0, 8.0
1980, 9, 3, 26.7, 22.2, 19.4, 85.5, 0.9, 5.1, 0.0, 0.0, 6.8
1980, 9, 4, 26.1, 21.7, 17.9, 83.8, 0.9, 2.2, 0.0, 0.0, 7.3
1980, 9, 5, 26.7, 21.3, 18.5, 80.3, 2.4, 8.9, 61.4, 0.0, 4.3
1980, 9, 6, 26.1, 20.4, 17.9, 82.0, 0.7, 5.8, 0.0, 0.0, 7.5
1980, 9, 7, 26.8, 20.8, 16.1, 83.5, 1.6, 7.3, 0.0, 0.0, 4.3
1980, 9, 8, 27.0, 20.0, 13.0, 77.3, 0.8, 9.2, 0.0, 0.0, 0.8
1980, 9, 9, 26.3, 20.6, 14.8, 68.3, 1.6, 6.1, 0.0, 0.0, 6.8
1980, 9, 10, 19.8, 17.5, 16.8, 77.0, 1.5, 0.0, 0.8, 0.0, 10.0
1980, 9, 11, 23.5, 18.4, 14.8, 73.3, 2.3, 2.4, 0.0, 0.0, 8.0
1980, 9, 12, 24.8, 19.0, 12.3, 74.8, 2.1, 11.0, 0.0, 0.0, 0.0
1980, 9, 13, 25.7, 19.2, 12.5, 80.0, 1.3, 11.0, 0.0, 0.0, 0.0
1980, 9, 14, 27.2, 20.8, 15.7, 74.3, 1.0, 10.2, 0.0, 0.0, 3.0
